"" "ensembl_gene_id" "entrezgene_id"
"11651" "ENSG00000272123" NA
"11652" "ENSG00000241809" NA
"11653" "ENSG00000264444" NA
"11654" "ENSG00000249899" NA
"11655" "ENSG00000166845" 162681
"11656" "ENSG00000276092" NA
"11657" "ENSG00000250037" NA
"11658" "ENSG00000251549" NA
"11659" "ENSG00000279075" NA
"11660" "ENSG00000247516" NA
"11661" "ENSG00000248898" NA
"11662" "ENSG00000268896" NA
"11663" "ENSG00000275262" 3812
"11664" "ENSG00000163288" 2560
"11665" "ENSG00000235189" NA
"11666" "ENSG00000087586" 6790
"11667" "ENSG00000286048" NA
"11668" "ENSG00000162592" 148870
"11669" "ENSG00000253559" NA
"11670" "ENSG00000123989" 79586
"11671" "ENSG00000152684" 53918
"11672" "ENSG00000238040" NA
"11673" "ENSG00000277200" NA
"11674" "ENSG00000128694" 64172
"11675" "ENSG00000258223" 136541
"11676" "ENSG00000156697" 10813
"11677" "ENSG00000245466" NA
"11678" "ENSG00000251237" NA
"11679" "ENSG00000272049" NA
"11680" "ENSG00000258951" NA
"11681" "ENSG00000249159" NA
"11682" "ENSG00000259115" NA
"11683" "ENSG00000213949" 3672
"11684" "ENSG00000235131" NA
"11685" "ENSG00000245729" NA
"11686" "ENSG00000109158" 2557
"11687" "ENSG00000254246" NA
"11688" "ENSG00000288002" NA
"11689" "ENSG00000100565" 145497
"11690" "ENSG00000170613" 153745
"11691" "ENSG00000231924" 5669
"11692" "ENSG00000170153" 57484
"11693" "ENSG00000287213" NA
"11694" "ENSG00000124215" 60437
"11695" "ENSG00000258789" NA
"11696" "ENSG00000277505" NA
"11697" "ENSG00000253127" NA
"11698" "ENSG00000266541" NA
"11699" "ENSG00000232747" NA
"11700" "ENSG00000239756" 5252
"11701" "ENSG00000253501" NA
"11702" "ENSG00000042317" 55812
"11703" "ENSG00000154845" 9989
"11704" "ENSG00000239975" NA
"11705" "ENSG00000255219" NA
"11706" "ENSG00000255015" NA
"11707" "ENSG00000287561" NA
"11708" "ENSG00000125780" 7053
"11709" "ENSG00000253191" NA
"11710" "ENSG00000255248" NA
"11711" "ENSG00000266497" NA
"11712" "ENSG00000069869" 4734
"11713" "ENSG00000253999" NA
"11714" "ENSG00000225164" 7916
"11715" "ENSG00000237350" NA
"11716" "ENSG00000156265" 56911
"11717" "ENSG00000249948" 57733
"11718" "ENSG00000206172" 3039
"11719" "ENSG00000197588" NA
"11720" "ENSG00000225939" NA
"11721" "ENSG00000281036" NA
"11722" "ENSG00000204859" 3104
"11723" "ENSG00000174448" 147323
"11724" "ENSG00000233841" 3107
"11725" "ENSG00000281609" NA
"11726" "ENSG00000254531" NA
"11727" "ENSG00000226644" 388780
"11728" "ENSG00000248019" NA
"11729" "ENSG00000007516" 8938
"11730" "ENSG00000108344" 5709
"11731" "ENSG00000215418" NA
"11732" "ENSG00000286022" NA
"11733" "ENSG00000233085" NA
"11734" "ENSG00000188175" 253012
"11735" "ENSG00000160223" 23308
"11736" "ENSG00000237716" NA
"11737" "ENSG00000170190" 9121
"11738" "ENSG00000170983" NA
"11739" "ENSG00000138640" 10144
"11740" "ENSG00000259262" NA
"11741" "ENSG00000216307" NA
"11742" "ENSG00000260898" 100287559
"11743" "ENSG00000286985" NA
"11744" "ENSG00000287761" NA
"11745" "ENSG00000270695" NA
"11746" "ENSG00000260239" NA
"11747" "ENSG00000159322" 83440
"11748" "ENSG00000285424" NA
"11749" "ENSG00000248563" NA
"11750" "ENSG00000231811" 101927888
"11751" "ENSG00000104889" 10535
"11752" "ENSG00000101189" 55257
"11753" "ENSG00000285694" NA
"11754" "ENSG00000227733" NA
"11755" "ENSG00000278137" NA
"11756" "ENSG00000197345" 219927
"11757" "ENSG00000145675" 5295
"11758" "ENSG00000185829" 51326
"11759" "ENSG00000163466" 10109
"11760" "ENSG00000060491" 11054
"11761" "ENSG00000274163" NA
"11762" "ENSG00000274406" 3809
"11763" "ENSG00000239571" NA
"11764" "ENSG00000103254" 65990
"11765" "ENSG00000273518" 3811
"11766" "ENSG00000178233" 441151
"11767" "ENSG00000204614" 135644
"11768" "ENSG00000243264" NA
"11769" "ENSG00000267062" NA
"11770" "ENSG00000171223" 3726
"11771" "ENSG00000262227" NA
"11772" "ENSG00000130988" 9104
"11773" "ENSG00000234203" NA
"11774" "ENSG00000267424" NA
"11775" "ENSG00000262429" NA
"11776" "ENSG00000262678" NA
"11777" "ENSG00000146221" 202500
"11778" "ENSG00000279370" NA
"11779" "ENSG00000254264" NA
"11780" "ENSG00000196388" 388324
"11781" "ENSG00000158985" 56990
"11782" "ENSG00000095066" 29911
"11783" "ENSG00000249715" 90342
"11784" "ENSG00000238083" 474170
"11785" "ENSG00000162642" 148423
"11786" "ENSG00000204613" 10107
"11787" "ENSG00000280688" 55722
"11788" "ENSG00000124608" 57505
"11789" "ENSG00000248655" NA
"11790" "ENSG00000279885" NA
"11791" "ENSG00000266846" NA
"11792" "ENSG00000233826" NA
"11793" "ENSG00000241081" NA
"11794" "ENSG00000259058" NA
"11795" "ENSG00000264707" NA
"11796" "ENSG00000280978" NA
"11797" "ENSG00000169136" 22809
"11798" "ENSG00000123179" 84650
"11799" "ENSG00000154655" 91133
"11800" "ENSG00000243225" NA
"11801" "ENSG00000258602" NA
"11802" "ENSG00000253481" NA
"11803" "ENSG00000103253" 84264
"11804" "ENSG00000285966" NA
"11805" "ENSG00000280666" NA
"11806" "ENSG00000229873" NA
"11807" "ENSG00000282445" NA
"11808" "ENSG00000227700" NA
"11809" "ENSG00000281861" 6550
"11810" "ENSG00000224335" NA
"11811" "ENSG00000215398" NA
"11812" "ENSG00000232265" NA
"11813" "ENSG00000136715" 79595
"11814" "ENSG00000257171" NA
"11815" "ENSG00000164241" 401207
"11816" "ENSG00000232300" NA
"11817" "ENSG00000119669" 64207
"11818" "ENSG00000257356" NA
"11819" "ENSG00000288081" NA
"11820" "ENSG00000273729" NA
"11821" "ENSG00000260581" 105378231
"11822" "ENSG00000272920" NA
"11823" "ENSG00000257959" NA
"11824" "ENSG00000215156" NA
"11825" "ENSG00000249481" 221409
"11826" "ENSG00000261963" NA
"11827" "ENSG00000257721" NA
"11828" "ENSG00000281690" 81792
"11829" "ENSG00000215158" NA
"11830" "ENSG00000257825" NA
"11831" "ENSG00000086506" 3049
"11832" "ENSG00000258367" NA
"11833" "ENSG00000161640" 114132
"11834" "ENSG00000268836" NA
"11835" "ENSG00000286543" NA
"11836" "ENSG00000167874" 92162
"11837" "ENSG00000258819" NA
"11838" "ENSG00000198788" NA
"11839" "ENSG00000249380" NA
"11840" "ENSG00000271874" NA
"11841" "ENSG00000204610" 89870
"11842" "ENSG00000257264" NA
"11843" "ENSG00000167797" 10263
"11844" "ENSG00000287004" NA
"11845" "ENSG00000261446" NA
"11846" "ENSG00000258354" NA
"11847" "ENSG00000246548" NA
"11848" "ENSG00000219653" NA
"11849" "ENSG00000214558" NA
"11850" "ENSG00000258473" NA
"11851" "ENSG00000243828" NA
"11852" "ENSG00000272442" NA
"11853" "ENSG00000259571" 414899
"11854" "ENSG00000251667" NA
"11855" "ENSG00000112812" 10279
"11856" "ENSG00000158560" 1780
"11857" "ENSG00000167749" 9622
"11858" "ENSG00000277069" 51289
"11859" "ENSG00000170085" 375484
"11860" "ENSG00000236345" NA
"11861" "ENSG00000235879" NA
"11862" "ENSG00000170950" 5232
"11863" "ENSG00000232120" NA
"11864" "ENSG00000176659" 284756
"11865" "ENSG00000278158" NA
"11866" "ENSG00000218813" NA
"11867" "ENSG00000275799" NA
"11868" "ENSG00000259920" NA
"11869" "ENSG00000235122" NA
"11870" "ENSG00000255021" NA
"11871" "ENSG00000217811" NA
"11872" "ENSG00000079819" 2037
"11873" "ENSG00000276093" NA
"11874" "ENSG00000165355" 254170
"11875" "ENSG00000188107" 346007
"11876" "ENSG00000055917" 23369
"11877" "ENSG00000255176" NA
"11878" "ENSG00000213024" 23636
"11879" "ENSG00000158806" 10361
"11880" "ENSG00000019144" 23187
"11881" "ENSG00000224419" NA
"11882" "ENSG00000020577" 23034
"11883" "ENSG00000234384" NA
"11884" "ENSG00000158517" 653361
"11885" "ENSG00000275276" 3802
"11886" "ENSG00000275276" 112267881
"11887" "ENSG00000096006" 10321
"11888" "ENSG00000274297" NA
"11889" "ENSG00000259532" NA
"11890" "ENSG00000103510" 84148
"11891" "ENSG00000046653" 2824
"11892" "ENSG00000137831" 55075
"11893" "ENSG00000103245" 64428
"11894" "ENSG00000258983" NA
"11895" "ENSG00000203387" NA
"11896" "ENSG00000206432" 645369
"11897" "ENSG00000265487" NA
"11898" "ENSG00000183426" 9284
"11899" "ENSG00000183426" 102724993
"11900" "ENSG00000264449" NA
"11901" "ENSG00000092345" 1618
"11902" "ENSG00000278074" 3805
"11903" "ENSG00000278074" 112268354
"11904" "ENSG00000231433" NA
"11905" "ENSG00000175676" NA
"11906" "ENSG00000232687" NA
"11907" "ENSG00000168883" 10713
"11908" "ENSG00000187097" 957
"11909" "ENSG00000223532" 3106
"11910" "ENSG00000279127" NA
"11911" "ENSG00000267725" NA
"11912" "ENSG00000257115" 440153
"11913" "ENSG00000181995" NA
"11914" "ENSG00000257672" NA
"11915" "ENSG00000182224" 124637
"11916" "ENSG00000229773" NA
"11917" "ENSG00000114982" 55683
"11918" "ENSG00000249782" 105374647
"11919" "ENSG00000231746" NA
"11920" "ENSG00000132026" 83546
"11921" "ENSG00000237567" NA
"11922" "ENSG00000260673" NA
"11923" "ENSG00000286772" NA
"11924" "ENSG00000279097" NA
"11925" "ENSG00000183458" NA
"11926" "ENSG00000279264" NA
"11927" "ENSG00000279446" NA
"11928" "ENSG00000205444" NA
"11929" "ENSG00000214743" NA
"11930" "ENSG00000250080" NA
"11931" "ENSG00000250389" NA
"11932" "ENSG00000170004" 1107
"11933" "ENSG00000271585" NA
"11934" "ENSG00000251576" NA
"11935" "ENSG00000250956" NA
"11936" "ENSG00000262766" NA
"11937" "ENSG00000274942" NA
"11938" "ENSG00000227884" NA
"11939" "ENSG00000278133" NA
"11940" "ENSG00000277751" 10288
"11941" "ENSG00000281919" 51151
"11942" "ENSG00000235017" 717
"11943" "ENSG00000133985" 23508
"11944" "ENSG00000083838" 55663
"11945" "ENSG00000269352" NA
"11946" "ENSG00000125875" 128637
"11947" "ENSG00000258689" NA
"11948" "ENSG00000226674" NA
"11949" "ENSG00000006025" 114881
"11950" "ENSG00000169762" 202018
"11951" "ENSG00000256452" NA
"11952" "ENSG00000269179" NA
"11953" "ENSG00000276662" NA
"11954" "ENSG00000255710" NA
"11955" "ENSG00000277783" NA
"11956" "ENSG00000268047" NA
"11957" "ENSG00000273741" NA
"11958" "ENSG00000015171" 10771
"11959" "ENSG00000048028" 57646
"11960" "ENSG00000285774" NA
"11961" "ENSG00000104960" 53635
"11962" "ENSG00000204524" 390980
"11963" "ENSG00000248765" NA
"11964" "ENSG00000136574" 2626
"11965" "ENSG00000274099" NA
"11966" "ENSG00000145794" 84466
"11967" "ENSG00000217385" NA
"11968" "ENSG00000268713" NA
"11969" "ENSG00000279002" NA
"11970" "ENSG00000278541" NA
"11971" "ENSG00000280373" NA
"11972" "ENSG00000226979" 4049
"11973" "ENSG00000279125" NA
"11974" "ENSG00000112539" 168090
"11975" "ENSG00000278552" NA
"11976" "ENSG00000118482" 23469
"11977" "ENSG00000140043" 145482
"11978" "ENSG00000083807" 10998
"11979" "ENSG00000259414" NA
"11980" "ENSG00000280438" NA
"11981" "ENSG00000274471" NA
"11982" "ENSG00000256898" NA
"11983" "ENSG00000181924" 51287
"11984" "ENSG00000278877" NA
"11985" "ENSG00000260981" NA
"11986" "ENSG00000280185" NA
"11987" "ENSG00000214269" NA
"11988" "ENSG00000250198" NA
"11989" "ENSG00000182220" 10159
"11990" "ENSG00000185187" 59307
"11991" "ENSG00000258552" NA
"11992" "ENSG00000237450" NA
"11993" "ENSG00000198894" 85457
"11994" "ENSG00000226770" NA
"11995" "ENSG00000143797" 129642
"11996" "ENSG00000214266" NA
"11997" "ENSG00000273756" 102723623
"11998" "ENSG00000175575" 80227
"11999" "ENSG00000233128" NA
"12000" "ENSG00000236565" NA
"12001" "ENSG00000269106" NA
"12002" "ENSG00000237442" NA
"12003" "ENSG00000234767" NA
"12004" "ENSG00000287547" NA
"12005" "ENSG00000273901" NA
"12006" "ENSG00000270823" NA
"12007" "ENSG00000279635" NA
"12008" "ENSG00000083812" 25799
"12009" "ENSG00000287145" NA
"12010" "ENSG00000272701" NA
"12011" "ENSG00000236090" NA
"12012" "ENSG00000233383" NA
"12013" "ENSG00000126524" 51119
"12014" "ENSG00000236533" NA
"12015" "ENSG00000129518" 55837
"12016" "ENSG00000264350" NA
"12017" "ENSG00000286214" NA
"12018" "ENSG00000240163" NA
"12019" "ENSG00000140259" 4236
"12020" "ENSG00000138795" 51176
"12021" "ENSG00000229247" NA
"12022" "ENSG00000235069" NA
"12023" "ENSG00000158623" 26958
"12024" "ENSG00000255560" NA
"12025" "ENSG00000286355" NA
"12026" "ENSG00000254769" NA
"12027" "ENSG00000259008" NA
"12028" "ENSG00000198874" 55253
"12029" "ENSG00000165548" 57156
"12030" "ENSG00000263327" NA
"12031" "ENSG00000254464" NA
"12032" "ENSG00000186163" NA
"12033" "ENSG00000286395" NA
"12034" "ENSG00000250619" NA
"12035" "ENSG00000227547" NA
"12036" "ENSG00000250001" NA
"12037" "ENSG00000109445" 27309
"12038" "ENSG00000235737" NA
"12039" "ENSG00000249234" NA
"12040" "ENSG00000112902" 9037
"12041" "ENSG00000248851" NA
"12042" "ENSG00000242358" NA
"12043" "ENSG00000139977" 122830
"12044" "ENSG00000261210" 728276
"12045" "ENSG00000219088" NA
"12046" "ENSG00000232997" NA
"12047" "ENSG00000273711" NA
"12048" "ENSG00000284999" NA
"12049" "ENSG00000283613" NA
"12050" "ENSG00000167815" 7001
"12051" "ENSG00000084652" 200081
"12052" "ENSG00000287191" NA
"12053" "ENSG00000278090" NA
"12054" "ENSG00000119711" 4329
"12055" "ENSG00000232810" 7124
"12056" "ENSG00000242534" NA
"12057" "ENSG00000167791" 51475
"12058" "ENSG00000259871" NA
"12059" "ENSG00000224607" NA
"12060" "ENSG00000277083" NA
"12061" "ENSG00000182253" 23336
"12062" "ENSG00000273535" 9437
"12063" "ENSG00000264564" NA
"12064" "ENSG00000241881" NA
"12065" "ENSG00000242736" NA
"12066" "ENSG00000226660" NA
"12067" "ENSG00000162402" 23358
"12068" "ENSG00000214691" NA
"12069" "ENSG00000237702" NA
"12070" "ENSG00000213721" NA
"12071" "ENSG00000106571" 2737
"12072" "ENSG00000211710" NA
"12073" "ENSG00000211734" NA
"12074" "ENSG00000211706" NA
"12075" "ENSG00000267212" NA
"12076" "ENSG00000284491" NA
"12077" "ENSG00000269883" NA
"12078" "ENSG00000259164" NA
"12079" "ENSG00000267428" NA
"12080" "ENSG00000227406" NA
"12081" "ENSG00000177108" 283576
"12082" "ENSG00000105613" 22983
"12083" "ENSG00000178690" 284254
"12084" "ENSG00000183571" 145814
"12085" "ENSG00000176136" 4161
"12086" "ENSG00000255394" 606553
"12087" "ENSG00000225997" NA
"12088" "ENSG00000179562" 79571
"12089" "ENSG00000255349" NA
"12090" "ENSG00000279220" NA
"12091" "ENSG00000113140" 6678
"12092" "ENSG00000282623" NA
"12093" "ENSG00000221840" 81318
"12094" "ENSG00000273605" NA
"12095" "ENSG00000162366" 10158
"12096" "ENSG00000183671" 2825
"12097" "ENSG00000278697" NA
"12098" "ENSG00000255078" NA
"12099" "ENSG00000224051" 80772
"12100" "ENSG00000281421" NA
"12101" "ENSG00000270779" NA
"12102" "ENSG00000052344" 5652
"12103" "ENSG00000140443" 3480
"12104" "ENSG00000281625" NA
"12105" "ENSG00000281410" NA
"12106" "ENSG00000004059" 381
"12107" "ENSG00000150244" 79097
"12108" "ENSG00000226045" NA
"12109" "ENSG00000248537" NA
"12110" "ENSG00000237900" 221527
"12111" "ENSG00000251370" NA
"12112" "ENSG00000259404" NA
"12113" "ENSG00000241962" NA
"12114" "ENSG00000260063" NA
"12115" "ENSG00000279698" NA
"12116" "ENSG00000106484" 4232
"12117" "ENSG00000239754" 629
"12118" "ENSG00000255543" NA
"12119" "ENSG00000142182" 29947
"12120" "ENSG00000185231" 4158
"12121" "ENSG00000238126" NA
"12122" "ENSG00000117713" 8289
"12123" "ENSG00000168938" 5480
"12124" "ENSG00000248966" NA
"12125" "ENSG00000231822" NA
"12126" "ENSG00000260399" NA
"12127" "ENSG00000185674" 254773
"12128" "ENSG00000280038" NA
"12129" "ENSG00000228674" NA
"12130" "ENSG00000156050" 145483
"12131" "ENSG00000224070" NA
"12132" "ENSG00000159186" NA
"12133" "ENSG00000286615" NA
"12134" "ENSG00000261385" NA
"12135" "ENSG00000189292" 285016
"12136" "ENSG00000259511" 100505679
"12137" "ENSG00000211707" NA
"12138" "ENSG00000211623" NA
"12139" "ENSG00000249996" NA
"12140" "ENSG00000167711" 5345
"12141" "ENSG00000237010" NA
"12142" "ENSG00000254097" NA
"12143" "ENSG00000211745" NA
"12144" "ENSG00000064652" 28966
"12145" "ENSG00000259694" NA
"12146" "ENSG00000241566" NA
"12147" "ENSG00000283897" NA
"12148" "ENSG00000283063" NA
"12149" "ENSG00000186204" 66002
"12150" "ENSG00000267855" 4701
"12151" "ENSG00000254345" NA
"12152" "ENSG00000268006" NA
"12153" "ENSG00000253365" NA
"12154" "ENSG00000006432" 4293
"12155" "ENSG00000248837" NA
"12156" "ENSG00000162367" 6886
"12157" "ENSG00000225523" NA
"12158" "ENSG00000204673" 84335
"12159" "ENSG00000249035" NA
"12160" "ENSG00000258653" NA
"12161" "ENSG00000264693" NA
"12162" "ENSG00000273306" NA
"12163" "ENSG00000271702" NA
"12164" "ENSG00000286727" NA
"12165" "ENSG00000272112" NA
"12166" "ENSG00000279461" NA
"12167" "ENSG00000135945" 51455
"12168" "ENSG00000279035" NA
"12169" "ENSG00000283257" NA
"12170" "ENSG00000119723" 51004
"12171" "ENSG00000168887" 388969
"12172" "ENSG00000125458" 30833
"12173" "ENSG00000265843" NA
"12174" "ENSG00000226252" NA
"12175" "ENSG00000167774" NA
"12176" "ENSG00000232010" NA
"12177" "ENSG00000162191" 51035
"12178" "ENSG00000186994" 256949
"12179" "ENSG00000275368" 6991
"12180" "ENSG00000235779" NA
"12181" "ENSG00000264334" NA
"12182" "ENSG00000235171" NA
"12183" "ENSG00000145817" 81555
"12184" "ENSG00000168890" 129303
"12185" "ENSG00000126216" 10426
"12186" "ENSG00000266213" NA
"12187" "ENSG00000206310" 10665
"12188" "ENSG00000265644" NA
"12189" "ENSG00000265378" NA
"12190" "ENSG00000183011" 84316
"12191" "ENSG00000143314" 79590
"12192" "ENSG00000266273" NA
"12193" "ENSG00000243566" 105375355
"12194" "ENSG00000106328" 29999
"12195" "ENSG00000266586" NA
"12196" "ENSG00000232021" NA
"12197" "ENSG00000223886" NA
"12198" "ENSG00000265101" NA
"12199" "ENSG00000108878" 786
"12200" "ENSG00000287758" NA
"12201" "ENSG00000263146" NA
"12202" "ENSG00000245975" NA
"12203" "ENSG00000280046" NA
"12204" "ENSG00000251627" NA
"12205" "ENSG00000256463" 27164
"12206" "ENSG00000009765" 389434
"12207" "ENSG00000248428" NA
"12208" "ENSG00000279541" NA
"12209" "ENSG00000278022" NA
"12210" "ENSG00000197714" 10794
"12211" "ENSG00000250778" NA
"12212" "ENSG00000203878" NA
"12213" "ENSG00000255110" NA
"12214" "ENSG00000259475" NA
"12215" "ENSG00000255283" NA
"12216" "ENSG00000233486" NA
"12217" "ENSG00000259621" NA
"12218" "ENSG00000125449" 79637
"12219" "ENSG00000228461" NA
"12220" "ENSG00000261054" NA
"12221" "ENSG00000230305" NA
"12222" "ENSG00000185040" 102723555
"12223" "ENSG00000233927" 6234
"12224" "ENSG00000230118" NA
"12225" "ENSG00000198173" 442444
"12226" "ENSG00000162949" 92291
"12227" "ENSG00000100220" 51493
"12228" "ENSG00000270977" NA
"12229" "ENSG00000267871" NA
"12230" "ENSG00000128016" 7538
"12231" "ENSG00000236216" NA
"12232" "ENSG00000261338" NA
"12233" "ENSG00000277997" NA
"12234" "ENSG00000228823" NA
"12235" "ENSG00000271013" NA
"12236" "ENSG00000228643" NA
"12237" "ENSG00000236009" NA
"12238" "ENSG00000268205" NA
"12239" "ENSG00000118004" 78989
"12240" "ENSG00000268723" NA
"12241" "ENSG00000179921" 151306
"12242" "ENSG00000227001" NA
"12243" "ENSG00000125888" 140836
"12244" "ENSG00000178229" 125919
"12245" "ENSG00000187952" NA
"12246" "ENSG00000259726" NA
"12247" "ENSG00000249547" NA
"12248" "ENSG00000186543" NA
"12249" "ENSG00000251220" NA
"12250" "ENSG00000268580" NA
"12251" "ENSG00000285522" NA
"12252" "ENSG00000234940" NA
"12253" "ENSG00000249908" NA
"12254" "ENSG00000242735" NA
"12255" "ENSG00000231095" NA
"12256" "ENSG00000167775" 51293
"12257" "ENSG00000229839" NA
"12258" "ENSG00000206077" 653082
"12259" "ENSG00000235352" NA
"12260" "ENSG00000183775" 57528
"12261" "ENSG00000142694" 55194
"12262" "ENSG00000231090" NA
"12263" "ENSG00000115226" 64838
"12264" "ENSG00000248747" NA
"12265" "ENSG00000268678" NA
"12266" "ENSG00000131845" 57343
"12267" "ENSG00000269505" NA
"12268" "ENSG00000250972" NA
"12269" "ENSG00000259153" NA
"12270" "ENSG00000276436" NA
"12271" "ENSG00000173163" 150684
"12272" "ENSG00000116883" NA
"12273" "ENSG00000102753" 3839
"12274" "ENSG00000113312" 7265
"12275" "ENSG00000249605" NA
"12276" "ENSG00000147400" 1069
"12277" "ENSG00000285605" NA
"12278" "ENSG00000214193" 79729
"12279" "ENSG00000275630" NA
"12280" "ENSG00000213488" NA
"12281" "ENSG00000188153" 1287
"12282" "ENSG00000258431" NA
"12283" "ENSG00000007520" 115939
"12284" "ENSG00000274818" NA
"12285" "ENSG00000285729" NA
"12286" "ENSG00000267166" NA
"12287" "ENSG00000268116" NA
"12288" "ENSG00000157833" 150946
"12289" "ENSG00000259259" NA
"12290" "ENSG00000282199" NA
"12291" "ENSG00000248810" NA
"12292" "ENSG00000234362" NA
"12293" "ENSG00000118094" 11181
"12294" "ENSG00000267496" NA
"12295" "ENSG00000268140" NA
"12296" "ENSG00000269575" NA
"12297" "ENSG00000089472" 9843
"12298" "ENSG00000104886" 55111
"12299" "ENSG00000096696" 1832
"12300" "ENSG00000269345" NA
"12301" "ENSG00000205086" 400950
"12302" "ENSG00000281929" NA
"12303" "ENSG00000229802" 7922
"12304" "ENSG00000099804" 997
"12305" "ENSG00000278183" 4363
"12306" "ENSG00000268079" NA
"12307" "ENSG00000282732" NA
"12308" "ENSG00000225151" NA
"12309" "ENSG00000217089" NA
"12310" "ENSG00000075643" 55034
"12311" "ENSG00000196109" 163223
"12312" "ENSG00000250189" NA
"12313" "ENSG00000223908" NA
"12314" "ENSG00000287253" NA
"12315" "ENSG00000243048" NA
"12316" "ENSG00000272632" NA
"12317" "ENSG00000170234" 114825
"12318" "ENSG00000214071" NA
"12319" "ENSG00000227507" 4050
"12320" "ENSG00000133606" 23608
"12321" "ENSG00000238114" 4050
"12322" "ENSG00000286379" NA
"12323" "ENSG00000250137" NA
"12324" "ENSG00000249453" NA
"12325" "ENSG00000259321" NA
"12326" "ENSG00000100908" 51016
"12327" "ENSG00000251292" NA
"12328" "ENSG00000149090" 25891
"12329" "ENSG00000168907" 255189
"12330" "ENSG00000109819" 10891
"12331" "ENSG00000279423" NA
"12332" "ENSG00000260918" NA
"12333" "ENSG00000223652" NA
"12334" "ENSG00000234383" NA
"12335" "ENSG00000061455" 93166
"12336" "ENSG00000116729" 79971
"12337" "ENSG00000274849" NA
"12338" "ENSG00000140367" 92912
"12339" "ENSG00000241788" NA
